name,affiliation,country,year,indico_id
Krzysztof Redlich,University of Wroclaw (PL),PL,2015,355454
Kun Jiang,University of Science and Technology of China & Purdue University,,2015,355454
Kunsu Oh,Pusan National University (KR),KR,2015,355454
Kurt Jung,Purdue University (US),US,2015,355454
Kyoichiro Ozawa,"High Energy Accelerator Resarch Institute, KEK, IPNS",,2015,355454
Lais Ozelin De Lima Pimentel,University of Copenhagen (DK),DK,2015,355454
Larry McLerran,BNL,,2015,355454
Laszlo Pal Csernai,University of Bergen\ Ferdowsi U. of Mashhad,,2015,355454
Laura Havener,Columbia University (US),US,2015,355454
Leonardo Tinti,Jan Kochanowski University,,2015,355454
Leszek Kosarzewski,Warsaw University of Technology,,2015,355454
Leticia Cunqueiro Mendez,CERN,,2015,355454
Leticia Palhares,UERJ,,2015,355454
Li Yan,CNRS,,2015,355454
Liang He,Purdue University,,2015,355454
Liao Song,University of Houston,,2015,355454
Lijia Jiang,Peking University,,2015,355454
Lijuan Ruan,Brookhaven National Laboratory,,2015,355454
Liliana Apolinario,Instituto Superior Tecnico (PT),PT,2015,355454
Liudmila Malinina,Joint Inst. for Nuclear Research (RU) & SINP MSU (RU),RU,2015,355454
Livio Bianchi,University of Houston (US),US,2015,355454
Liwen Wen,UCLA,,2015,355454
Long Zhou,USTC && BNL,,2015,355454
LongGang Pang,"Frankfurt Institute for Advanced Studies, Goethe University",,2015,355454
Lucia Leardini,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2015,355454
Ludwik Turko,University of Wroclaw (PL),PL,2015,355454
Lukasz Kamil Graczykowski,Warsaw University of Technology (PL),PL,2015,355454
Ma Long,Shanghai Institute of Applied Physics,,2015,355454
Maciej Pawel Szymanski,Warsaw University of Technology (PL),PL,2015,355454
Madhukar Mishra,"Birla Institute of Technology and Science Pilani, Pilani Campus",,2015,355454
Magdalena Djordjevic,Institute of Physics Belgrade,,2015,355454
Maja Katarzyna Mackowiak-Pawlowska,Warsaw University of Technology (PL),PL,2015,355454
Malgorzata Anna Janik,Warsaw University of Technology (PL),PL,2015,355454
Manuel Calderon De La Barca Sanchez,University of California Davis (US),US,2015,355454
Maowu Nie,Shanghai Institute of Applied Physics (SINAP),,2015,355454
Marco Leoncino,University of Turin and INFN (IT),IT,2015,355454
Marco Ruggieri,"Physics and Astronomy Department, Catania University",,2015,355454
Marcus Bluhm,North Carolina State University,,2015,355454
Marek Chojnacki,University of Copenhagen (DK),DK,2015,355454
Maria Nicassio,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Maria Zurita,Universidade de Santiago de Compostela,,2015,355454
Maria Paola Lombardo,INFN,,2015,355454
Markus K. Koehler,Weizmann Institute of Science (IL),IL,2015,355454
Marlene Nahrgang,Duke University,,2015,355454
Martin Rybar,Univ. Illinois at Urbana-Champaign (US),US,2015,355454
Martin Lothar Purschke,Brookhaven National Laboratory (US),US,2015,355454
Marzia Rosati,Iowa State University,,2015,355454
Masahiro Hirano,University of Tsukuba (JP),JP,2015,355454
Masahiro Ishii,Kyushu University,,2015,355454
Masakiyo Kitazawa,Osaka University,,2015,355454
Masaru Hongo,The University of Tokyo,,2015,355454
Masaru Shibata,Kyoto University,,2015,355454
Masayuki Asakawa,Osaka University,,2015,355454
Mathis Habich,University of Colorado Boulder,,2015,355454
Matthew Luzum,Universidade de Santiago de Compostela,,2015,355454
Matthew Nguyen,Ecole Polytechnique (FR),FR,2015,355454
Maxime Guilbaud,Rice University (US),US,2015,355454
Maximilian Attems,UB,,2015,355454
Maximiliano Puccio,Universita e INFN Torino (IT),IT,2015,355454
maya shimomura,Nara Women's University,,2015,355454
MD NASIM,"University of California, Los Angeles",,2015,355454
Megumi Naruki,Kyoto Univ.,,2015,355454
Melynda Brooks,Los Alamos National Laboratory,,2015,355454
Mesut Arslandok,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Michael Clark,Columbia University (US),US,2015,355454
Michael Lomnitz,Kent State University,,2015,355454
Michael McCumber,Los Alamos National Laboratory,,2015,355454
Michael Murray,University of Kansas (US),US,2015,355454
Michael Strickland,Kent State University,,2015,355454
Michael Tannenbaum,Brookhaven National Laboratory (US),US,2015,355454
Michal Krelina,"FNSPE, Czech Technical University in Prague",,2015,355454
Michal Sumbera,Acad. of Sciences of the Czech Rep. (CZ),CZ,2015,355454
Miguel Angel ESCOBEDO ESPINOSA,"Institut de Physique Théorique, Saclay, CNRS-CEA",,2015,355454
Mihael Makek,"Faculty of Science, University of Zagreb",,2015,355454
Mihee Jo,Ecole Polytechnique,,2015,355454
Mike Lisa,Ohio State University (US),US,2015,355454
Miki Sakaida,Osaka University,,2015,355454
Miklos Gyulassy,Columbia University,,2015,355454
Min Jung Kweon,Inha University (KR),KR,2015,355454
Ming Liu,Los Alamos National Laboratory,,2015,355454
Mingliang Zhou,State University of New York (US),US,2015,355454
Minjung Kim,Inha University (KR),KR,2015,355454
Mirko Planinic,University of Zagreb (HR),HR,2015,355454
Miroslav Simko,Nuclear Physics Institute of the Czech Academy of Sciences,,2015,355454
Misha Stephanov,University of Illinois at Chicago,,2015,355454
Mohammed Younus,Bose Institute,,2015,355454
Mohd Danish Azmi,Aligarh Muslim University,,2015,355454
Motoi Inaba,Tsukuba University of Technology,,2015,355454
Motoi Tachibana,Saga University,,2015,355454
Muhammad Usman Ashraf,Tsinghua University,,2015,355454
Mustafa Mustafa,Lawrence Berkeley National Laboratory,,2015,355454
Myunggeun Song,Yonsei University (KR),KR,2015,355454
Nada Ezzelarab,"Eygypt Center for Theoritical Physics (ECTP), Modern Univ. (MTI)",MTI,2015,355454
Naghmeh Mohammadi,Nikhef National institute for subatomic physics (NL),NL,2015,355454
Naoki Yamamoto,Keio University,,2015,355454
Naoto Tanaka,University of Tsukuba (JP),JP,2015,355454
Naoto Tanji,Heidelberg University,,2015,355454
Natasha Sharma,University of Tennessee,,2015,355454
NEERAJ GUPTA,"GOVT. COLLEGE FOR WOMEN, PARADE, Jammu",,2015,355454
Neha Shah,Shanghai Institute of Applied Physics,,2015,355454
Nestor Armesto Perez,Universidade de Santiago de Compostela (ES),ES,2015,355454
Nicolas Borghini,University of Bielefeld,,2015,355454
Nicole Apadula,Iowa State University,,2015,355454
NIHAR SAHOO,Texas A&M University,,2015,355454
Nikola Poljak,University of Zagreb,,2015,355454
Ning Yu,Central China Normal University,,2015,355454
Ning-Bo Chang,Central China Normal University (CCNU),,2015,355454
Nirbhay Kumar Behera,Inha University,,2015,355454
Norbert Novitzky,Stony Brook University,,2015,355454
Nu Xu,LBNL,,2015,355454
Olena Linnyk,University of Giessen,,2015,355454
Olga Evdokimov,University of Illinois at Chicago (US),US,2015,355454
Oliver Busch,University of Tsukuba (JP),JP,2015,355454
Pablo Morales,The University of Tokyo,,2015,355454
Panos Christakoglou,Nikhef National institute for subatomic physics (NL),NL,2015,355454
Paolo Giubellino,Universita e INFN Torino (IT),IT,2015,355454
Paolo Giuseppe Alba,University of Turin,,2015,355454
Pasi Huovinen,Goethe-Universität,,2015,355454
Pasquale Di Nezza,Istituto Nazionale Fisica Nucleare (IT),IT,2015,355454
Patrick Simon Reichelt,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Paul Chesler,Harvard,,2015,355454
Paul Romatschke,"University of Colorado, Boulder",,2015,355454
Paul Springer,Technische Universität München,,2015,355454
Paul Stankus,Oak Ridge National Laboratory - (US),US,2015,355454
Paul Christoph Batzing,University of Oslo (NO),NO,2015,355454
Peng Huo,State University of New York (US),US,2015,355454
Pengfei Zhuang,Tsinghua University,,2015,355454
Peter Braun-Munzinger,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Peter Jacobs,Lawrence Berkeley National Lab. (US),US,2015,355454
Peter Levai,MTA Wigner RCP,,2015,355454
Peter Petreczky,BNL,,2015,355454
Petra Riedler,CERN,,2015,355454
Philipp Luettig,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Pierre Moreau,"HGS-HIRe, Goethe-Universität Frankfurt am Main",,2015,355454
Piotr Bozek,AGH University of Science and Technology,,2015,355454
Pok Man Lo,University of Wroclaw,,2015,355454
Pol Gossiaux,Subatech,,2015,355454
Pornrad Srisawad,Naresuan University,,2015,355454
Prabhakar Palni,"Institute of Particle Physics, Central China Normal University",,2015,355454
Prakhar Garg,Indian Institute of Technology Indore (IN),IN,2015,355454
Prasad Hegde,Central China Normal University,,2015,355454
Prashanth Shanmuganathan,"Kent State University, USA",,2015,355454
Qiang Li,Brookhaven National Laboratory,,2015,355454
Qiao Xu,Vanderbilt University (US),US,2015,355454
Qipeng Hu,University of Science and Technology of China (CN),CN,2015,355454
Qiye Shou,Central China Normal University (CN),CN,2015,355454
Quan Wang,University of Kansas (US),US,2015,355454
Rachid Guernane,Centre National de la Recherche Scientifique (FR),FR,2015,355454
Radoslaw Ryblewski,Institute of Nuclear Physics PAN,,2015,355454
Raghunath Sahoo,Indian Institute of Technology Indore (IN),IN,2015,355454
Raimond Snellings,Nikhef National institute for subatomic physics (NL),NL,2015,355454
Rainer Fries,Texas A&M University,,2015,355454
Rajeev Bhalerao,TIFR,,2015,355454
Rajiv V Gavai,Tata Institute of Fundamental Research,,2015,355454
Raju Venugopalan,Brookhaven National Laboratory,,2015,355454
Ralf Averbeck,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Ramona Lea,"Universita e INFN, Trieste (IT)",IT,2015,355454
Ramona Vogt,LLNL,,2015,355454
Rashmi Raniwala,University of Rajasthan (IN),IN,2015,355454
Rasmus Larsen,Stony Brook University,,2015,355454
Razieh Morad,University of Cape Town (ZA),ZA,2015,355454
Redmer Alexander Bertens,Nikhef National institute for subatomic physics (NL),NL,2015,355454
Rene Bellwied,University of Houston (US),US,2015,355454
Renu Bala,University of Jammu (IN),IN,2015,355454
Riccardo Russo,Universita e INFN Torino (IT),IT,2015,355454
Richard Petti,Brookhaven National Lab,,2015,355454
Robert Pisarski,Brookhaven National Lab.,,2015,355454
Roberta Arnaldi,INFN Torino (Italy),,2015,355454
Roberto Preghenella,CERN,,2015,355454
Roli Esha,University of California - Los Angeles,,2015,355454
Roman Pasechnik,Lund University,,2015,355454
Rongrong Ma,Brookhaven National Laboratory,,2015,355454
Roy Alphanso Lacey,State University of New York (US),US,2015,355454
Russell Betts,University of Illinois at Chicago (US),US,2015,355454
Ryo IWAMI,Niigata Univ.,,2015,355454
Ryo Yoshiike,Kyoto university,,2015,355454
Ryuichi Kurita,Univ. of Tokyo,,2015,355454
Sadataka Furui,Teikyo University,,2015,355454
Sakiko Kudo,University of Tsukuba (JP),JP,2015,355454
Salvatore Plumari,University of Catania (Italy),,2015,355454
Sandra S. Padula,UNESP - Universidade Estadual Paulista (BR),BR,2015,355454
Sangwook Ryu,McGill University,,2015,355454
Sangyong Jeon,McGill University,,2015,355454
Sanjin Benic,Tokyo University,,2015,355454
Satoshi Yano,Hiroshima University (JP),JP,2015,355454
Satoshi Yokkaichi,Inst. of Physical and Chemical Research (JP),JP,2015,355454
Sayantan Sharma,Brookhaven National Laboratory,,2015,355454
Schin Date',Japan Synchrotron Radiation Research Center,,2015,355454
Scott Moreland,Duke University,,2015,355454
Sergei Voloshin,Wayne State University (US),US,2015,355454
Sergey Petrushanko,M.V. Lomonosov Moscow State University (RU),RU,2015,355454
Seyoung Han,Ewha womans university / RIKEN,,2015,355454
Shabir Bhat,"University of Kashmir, Srinagar J&K India",,2015,355454
Shanshan Cao,Lawrence Berkeley National Lab,,2015,355454
Shenghui Zhang,University of Science and Technology of China(USTC),,2015,355454
shengli huang,Vanderbilt University,,2015,355454
Shengquan Tuo,Vanderbilt University (US),US,2015,355454
Shi Pu,"Institute for Theoretical Physics, Goethe University Frankfurt am Main",,2015,355454
Shigehiro Yasui,Tokyo Institute of Technology,,2015,355454
Shingo Sakai,Istituto Nazionale Fisica Nucleare Frascati (IT),IT,2015,355454
Shinichi Esumi,University of Tsukuba (JP),JP,2015,355454
Shinichi Hayashi,University of Tokyo (JP),JP,2015,355454
Shinji Ejiri,Niigata University,,2015,355454
Shintaro Karasawa,Kyoto university,,2015,355454
Shiori Takeuchi,Sophia University,,2015,355454
Shoichiro Tsutsui,Kyoto University,,2015,355454
Shoji Nagamiya,RIKEN,,2015,355454
Shuai Yang,University of Science and Technology of China,,2015,355454
Shuguang Zou,Central China Normal University,,2015,355454
Shusu Shi,CCNU,,2015,355454
Silvia Masciocchi,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2015,355454
Simone Schuchmann,Goethe-University of Frankfurt,,2015,355454
SMRUTI PATEL,"Sardar Patel University, Gujarat, India-388120",,2015,355454
Soeren Schlichting,Brookhaven National Lab,,2015,355454
Song Zhang,"Shanghai Institute of Applied Physics, CAS",,2015,355454
Sonia Rajput,University of Jammu (IN),IN,2015,355454
Sooraj Krishnan Radhakrishnan,State University of New York (US),US,2015,355454
Soumya Mohapatra,Columbia University (US),US,2015,355454
Srikanta Kumar Tripathy,Institute Of Physics,,2015,355454
Stefan Floerchinger,CERN,,2015,355454
Stefano Trogolo,Universita e INFN Torino (IT),IT,2015,355454
Steffen A. Bass,Duke University,,2015,355454
Stephen Horvat,Yale University,,2015,355454
Su Houng Lee,Yonsei University,,2015,355454
SUBHASIS SAMANTA,BOSE INSTITUTE,,2015,355454
Subrata Pal,Tata Institute of Fundamental Research,,2015,355454
Sudhir Raniwala,University of Rajasthan (IN),IN,2015,355454
Sudipa Upadhaya,Bose Institute,,2015,355454
Sungtae Cho,Kangwon National University,,2015,355454
susumu sato,JAEA,,2015,355454
Swagato Mukherjee,Brookhaven National Laboratory,,2015,355454
Szabolcs Borsanyi,University of Wuppertal,,2015,355454
Taebong Moon,Yonsei University,,2015,355454
Taekwang KIM,Osaka University,,2015,355454
Takafumi Niida,Wayne State University,,2015,355454
Takahiro Doi,Japan/Kyoto University,,2015,355454
Takahiro Miyoshi,Hiroshima University (JP),JP,2015,355454
Takao Sakaguchi,BNL,,2015,355454
Takashi Hachiya,RIKEN,,2015,355454
Takashi Sako,Nagoya University (JP),JP,2015,355454
Takeru Yokota,Kyoto University,,2015,355454
Takeshi Kodama,Universidade Federal do Rio de Janeiro,,2015,355454
Taku Gunji,University of Tokyo (JP),JP,2015,355454
Takuya Suzuki,Waseda University (JP),JP,2015,355454
Tan Luo,Central China Normal University,,2015,355454
Tapan Nayak,Department of Atomic Energy (IN),IN,2015,355454
Tatsuya Chujo,University of Tsukuba (JP),JP,2015,355454
tatsuyuki takatsuka,RIKEN,,2015,355454
Teiji Kunihiro,"Departmento of Physics, Kyoto University",,2015,355454
Tetsufumi Hirano,Sophia Univ,,2015,355454
Tetsuo Hatsuda,RIKEN,,2015,355454
Tetsuo Matsui,The Open University of Japan,,2015,355454
Theo Broker,Johann-Wolfgang-Goethe Univ. (DE),DE,2015,355454
Thomas Peitzmann,Utrecht University,,2015,355454
Timo Scheib,Goethe University Frankfurt,,2015,355454
Tingting Wang,Columbia University (US),US,2015,355454
Tiziano Virgili,"Università e INFN, Salerno (IT)",IT,2015,355454
Tomas Kosek,Charles University (CZ),CZ,2015,355454
Tomoya Hoshino,Hiroshima University (JP),JP,2015,355454
Tong-Gyu Lee,Kyoto University,,2015,355454
Torsten Dahms,Technische Universitaet Muenchen (DE),DE,2015,355454
Toru Kojo,"University of Illinois, Urbana-Champaign",,2015,355454
Toru Nagashima,Rikkyo University,,2015,355454
Toru Sugitate,Hiroshima University (JP),JP,2015,355454
Toshitaka Tatsumi,Kyoto U.,,2015,355454
Trambak Bhattacharyya,IIT Indore,,2015,355454
Tsubasa Okubo,Hiroshima University (JP),JP,2015,355454
Tuomas Lappi,University of Jyvaskyla,,2015,355454
Tyler Gorda,University of Colorado at Boulder,,2015,355454
Ulrich Heinz,The Ohio State University,,2015,355454
Umme Jamil Begum,"Debraj Roy College, Golaghat, Assam, India",,2015,355454
Umut Gursoy,Utrecht University,,2015,355454
Urs Wiedemann,CERN,,2015,355454
Valentina Zaccolo,University of Copenhagen (DK),DK,2015,355454
Valerica Baban,Constanta Maritime University,,2015,355454
Vera Loggins,University of Illinois Urbana Champaign,,2015,355454
Veronica Canoa Roman,.,,2015,355454
Victoria Greene,Vanderbilt University (US),US,2015,355454
Viktor Begun,Jan Kochanowski University,,2015,355454
Vincenzo Greco,University of Catania,,2015,355454
Vipul Bairathi,National Institute of Science Education and Research,,2015,355454
Virendrasinh Kher,"Polytechnic, The M. S. University of Baroda",,2015,355454
Vladimir Kekelidze,Joint Inst. for Nuclear Research (RU),RU,2015,355454
Vytautas Vislavicius,Lund University (SE),SE,2015,355454
W.J. Llope,Wayne State University,,2015,355454
WEI CHEN,CCNU,,2015,355454
Wei Li,Rice University (US),US,2015,355454
Wei Li,Shanghai Institute of Applied Physics,,2015,355454
Wei Xie,Purdue University (US),US,2015,355454
Wei-Tian Deng,Huazhong University of Science and Technology,,2015,355454
Weiyao Ke,Duke University,,2015,355454
Wilke van der Schee,MIT,,2015,355454
William Horowitz,University of Cape Town,,2015,355454
William Zajc,Columbia University,,2015,355454
Wit Busza,Massachusetts Inst. of Technology (US),US,2015,355454
Wladyslaw Henryk Trzaska,University of Jyvaskyla (FI),FI,2015,355454
Xiaochun He,Georgia State University,,2015,355454
Xiaofeng Luo,Central China Normal University,,2015,355454
Xiaoming Zhang,Lawrence Berkeley National Lab. (US),US,2015,355454
Xiaowen Ren,Central China Normal University CCNU (CN),CN,2015,355454
Xiaozhi Bai,University of Illinois at Chicago,,2015,355454
Xin Dong,Lawrence Berkeley National Lab,,2015,355454
Xin-Nian Wang,Central China Normal Univ/Lawrence Berkeley National Lab,,2015,355454
Xingyu Guo,"Department of Physics, Tsinghua University",,2015,355454
Xu Cai,Central China Normal University CCNU (CN),CN,2015,355454
Xu-Guang Huang,Fudan University,,2015,355454
Yacine Mehtar-Tani,"INT, University of Washington",,2015,355454
Yan Wu,China University of Geosciences,,2015,355454
Yang-Ting Chien,Los Alamos National Laboratory,,2015,355454
Yaping Wang,Central China Normal University CCNU (CN),CN,2015,355454
Yasser Corrales Morales,Universita e INFN Torino (IT),IT,2015,355454
Yasuki Tachibana,"Nishina Center, RIKEN",,2015,355454
Yasushi Nara,Akita International University,,2015,355454
Yasushi Watanabe,RIKEN,,2015,355454
Yasuyuki Akiba,RIKEN,,2015,355454
Yaxian Mao,Central China Normal University CCNU (CN),CN,2015,355454
Yayun He,Central China Normal University CCNU (CN),CN,2015,355454
Yen-Jie Lee,Massachusetts Inst. of Technology (US),US,2015,355454
Yingru Xu,Duke University,,2015,355454
Yonghong Zhang,Central China Normal University CCNU (CN),CN,2015,355454
Yongsun Kim,Korea University (KR),KR,2015,355454
Yorito Yamaguchi,Stony Brook University,,2015,355454
Yoshimasa Hidaka,RIKEN,,2015,355454
Yoshitaka Hatta,Japan/Yukawa Institute,,2015,355454
Yosuke Ueda,Hiroshima University,,2015,355454
Yosuke Watanabe,University of Tokyo (JP),JP,2015,355454
You Zhou,Niels Bohr Institute (DK),DK,2015,355454
Yu Maezawa,"Yukawa Institute for Theoretical Physics, Kyoto University",,2015,355454
Yu-Gang Ma,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",,2015,355454
Yuji Goto,RIKEN,,2015,355454
Yuji Hirono,Stony Brook University,,2015,355454
Yukinao Akamatsu,Stony Brook University,,2015,355454
Yuko Sekiguchi,University of Tokyo (JP),JP,2015,355454
Yun Tian,Columbia University (US),US,2015,355454
Yuncun He,Hubei University,,2015,355454
Yuri Kharlov,Institute for High Energy Physics (RU),RU,2015,355454
Yusuke Fukuda,University of Tsukuba (JP),JP,2015,355454
Yusuke Taniguchi,University of Tsukuba,,2015,355454
Yuta Kikuchi,Kyoto University,,2015,355454
Yuya Tanizaki,The University of Tokyo,,2015,355454
Yves Schutz,IN2P3 (FR) and CERN,,2015,355454
Zachary Rowan,"CUNY Graduate School, Baruch College",,2015,355454
Zaida Conesa del Valle,CNRS/IN2P3 - Universite de Paris-Sud 11,,2015,355454
Zebo Tang,University of Science and Technology of China,,2015,355454
Zhangbu Xu,Brookhaven National Laboratory,,2015,355454
Zhao Zhang,North China Electric Power Universiy,,2015,355454
Zhenwei Yang,Tsinghua University (CN),CN,2015,355454
Zhenyan Lu,University of Chinese academy of sciences,,2015,355454
Zhenyu Chen,Rice University (US),US,2015,355454
Zhoudunming Tu,Rice University (US),US,2015,355454
Zi-Wei Lin,ECU,,2015,355454
Ziyue Wang,Tsinghua University,,2015,355454
Zuman Zhang,Central China Normal University CCNU (CN) and Univ. Blaise Pascal Clermont-Fe. II (FR),FR,2015,355454
Zuzana Feckova,Pavol Jozef Safarik University,,2015,355454
